EXPERIMENT,ID,TOPIC,TRECREL,TRECBIN,DOCID,SCALEORDER,CATEGORIES,knowledge,userrel,userelbin,agree?,Agree range,contjud,rangemin,rangemax,rangemid,judgmidpoint,rangesize,time,viewdoc,viewtopic,logtime,mm_count,mm_distance,x_extent,y_extent,window_width,window_height,document_width,document_height,needs_scroll_horiz,needs_scroll_vert,max_horiz_scroll,max_vert_scroll,document_missed,scroll_count,resize_count,x_mean_pos,y_mean_pos,x_median_pos,y_median_pos,x_sd_pos,y_sd_pos,cont_changes,range_changes,cat_changes,instruction_read_time,practice_read_time,topic_read_time
UNI,55780ce1602bb,427,0,0,XIE19960601.0182,312,2,6,1,1,0,,1,1,75,38,1,74,68024,0,0,68015,22,1547.356777,233,291,980,1391,980,2923,no,yes,NA,0.999275362,0.000724638,437,2,744.6363636,122.5909091,745,88.5,72.25322234,89.60052035,8,9,2,16120,21934,12110
UNI,55780ce1602bb,427,2,2,APW19980929.0096,312,2,6,0,0,0,,20,11,48,29.5,0,37,33278,0,0,33272,11,865.5390568,224,212,980,1391,980,2457,no,yes,NA,0.998905908,0.001094092,237,2,724.3636364,85.72727273,719,29,63.40232287,74.7316411,3,6,1,16120,21934,12110
UNI,55780ce1602bb,427,1,1,XIE19970910.0150,231,2,6,1,1,1,,1,1,75,38,1,74,479234,0,0,479224,54,3651.102084,273,388,980,1391,980,1403,no,yes,NA,9.666666667,-8.666666667,343,0,801.2962963,82,796,85,57.10388733,74.19657725,21,26,1,16120,21934,12110
UNI,55780ce1602bb,427,1,1,XIE20000606.0130,231,2,6,0,0,0,,50,25,75,50,1,50,50436,0,0,50430,10,702.2545077,178,211,980,1391,980,1441,no,yes,None,None,0.034698126,0,0,709.7,107.1,720.5,90,69.02020638,84.06802801,4,2,1,16120,21934,12110
UNI,55780ce1602bb,427,1,1,XIE19990311.0221,123,2,6,1,1,1,,84,25,75,50,1,50,25649,0,0,25642,8,632.1431603,295,205,980,1391,980,2737,no,yes,NA,0.999162479,0.000837521,203,2,816.375,914.25,834,911,94.09104633,66.6134907,1,1,1,16120,21934,12110
UNI,55780ce1602bb,427,0,0,XIE19970612.0300,132,2,6,0,0,1,,50,1,75,38,1,74,166962,0,0,166954,9,537.5399196,179,204,980,1391,980,1391,no,no,NA,NA,0,73,0,709.7777778,113.1111111,708,90,60.47680915,59.01788806,2,5,1,16120,21934,12110
UNI,55780ce1602bb,427,2,2,NYT19980622.0081,213,2,6,1,1,0,,1,27,75,51,1,48,48130,0,0,48114,18,1061.809614,278,246,980,1391,980,13287,no,yes,NA,0.267881471,0.732118529,826,2,823.5555556,1090.388889,835,1102,65.08747257,65.08016675,6,4,1,16120,21934,12110
UNI,55780ce1602bb,427,1,1,APW19990513.0294,132,2,6,1,1,1,,1,1,75,38,1,74,160224,0,0,160207,19,1642.373377,270,397,980,1391,980,5884,no,yes,NA,0.962911771,0.037088229,907,2,804.4736842,1010.105263,826,978,72.33284825,86.08516115,6,8,1,16120,21934,12110
UNI,55780ce1602bb,427,2,2,XIE19970422.0237,321,2,6,1,1,0,,1,25,75,50,1,50,24138,0,0,24136,7,533.2463474,250,210,980,1391,980,2946,no,yes,NA,0.073311897,0.926688103,40,0,770.2857143,121.7142857,809,90,92.25095173,86.54423587,2,2,1,16120,21934,12110
UNI,55780ce1602bb,427,2,2,APW19980831.0030,321,2,6,1,1,0,,13,25,92,58.5,1,67,116746,0,0,116742,6,684.2779294,255,206,980,1391,980,2457,no,yes,NA,0.998905908,0.001094092,183,2,774.8333333,114.8333333,819,121,105.7930369,80.87871578,1,2,1,16120,21934,12110
UNI,55780ce1602bb,427,0,0,APW19981001.0321,213,2,6,0,0,1,,50,25,75,50,1,50,122102,0,0,122096,6,816.5968616,175,209,980,1391,980,2741,no,yes,NA,0.994156928,0.005843072,266,4,677.1666667,886.3333333,685,868.5,68.10115026,83.45218192,1,1,1,16120,21934,12110
UNI,55780ce1602bb,427,0,0,NYT19990802.0155,123,2,6,0,0,1,,16,25,75,50,1,50,34163,0,0,34155,8,420.4292033,123,205,980,1391,980,9097,no,yes,NA,0.759200424,0.240799576,581,2,674.5,3650.375,694,3661,50.52015157,68.11951157,1,2,1,16120,21934,12110
UNI,55780ce3afc9b,427,0,0,NYT19990802.0155,213,2,2,0,0,1,,1,1,1,1,0,0,105756,0,0,105751,1028,9317.15891,888,2041,1183,607,1183,2619,no,yes,NA,0.991053678,0.008946322,503,0,743.8793774,1483.332685,770.5,1978,180.2668395,747.0445985,1,2,1,84207,29769,31571
UNI,55780ce3afc9b,427,1,1,XIE19990311.0221,123,2,2,0,0,0,,11,1,14,7.5,0,13,83095,1,1,83090,1591,6038.026268,977,714,1183,607,1183,819,no,yes,NA,1,0,45,0,610.5820239,307.9076053,621,214,263.4986819,223.8489852,2,2,1,84207,29769,31571
UNI,55780ce3afc9b,427,2,2,NYT19980622.0081,123,2,2,1,1,0,,59,48,70,59,1,22,159440,0,0,159433,782,9535.777187,474,3029,1183,607,1183,3688,no,yes,NA,0.952612788,0.047387212,651,0,870.1905371,2541.65601,981,3035.5,166.05502,942.8467128,2,3,1,84207,29769,31571
UNI,55780ce3afc9b,427,2,2,APW19980929.0096,132,2,2,1,1,0,,60,56,70,63,1,14,56963,0,0,56959,1379,4346.04211,647,573,1183,607,1183,634,no,yes,NA,1,0,6,0,789.6707759,243.5141407,908,193,230.1309221,141.4352629,2,6,1,84207,29769,31571
UNI,55780ce3afc9b,427,2,2,XIE19970422.0237,312,2,2,1,1,0,,100,78,100,89,1,22,47536,0,0,47533,621,2553.802249,478,351,1183,607,1183,918,no,yes,NA,1,0,49,0,929.84219,370.4782609,971,355,123.5836829,79.44211685,1,2,1,84207,29769,31571
UNI,55780ce3afc9b,427,2,2,APW19980831.0030,231,2,2,1,1,0,,49,46,56,51,1,10,77030,0,0,77025,1124,3196.302386,438,234,1183,607,1183,634,no,yes,NA,1,0,10,0,911.4261566,129.5747331,960.5,119,108.4233436,55.32915127,3,6,1,84207,29769,31571
UNI,55780ce3afc9b,427,0,0,APW19981001.0321,132,2,2,0,0,1,,1,1,1,1,0,0,36057,0,0,36055,495,2610.613043,413,264,1183,607,1183,688,no,yes,NA,1,0,11,0,878.2020202,196.9131313,881,168,100.0051598,70.34819796,1,3,1,84207,29769,31571
UNI,55780ce3afc9b,427,0,0,XIE19960601.0182,231,2,2,0,0,1,,11,1,20,10.5,0,19,80649,2,2,80645,1316,9253.14064,991,687,1183,607,1183,935,no,yes,NA,1,0,172,0,547.6048632,175.9513678,621,101,352.1034247,147.4946693,2,2,1,84207,29769,31571
UNI,55780ce3afc9b,427,0,0,XIE19970612.0300,321,2,2,1,1,0,,74,32,80,56,1,48,32946,0,0,32931,734,3249.430206,580,367,1200,607,1200,607,no,no,None,None,0,0,0,899.613079,127.3351499,947.5,85,145.6194658,107.255045,1,4,1,84207,29769,31571
UNI,55780ce3afc9b,427,1,1,APW19990513.0294,213,2,2,0,0,0,,38,8,68,38,1,60,81233,0,0,81231,822,4561.063894,547,1165,1183,607,1183,1720,no,yes,NA,1,0,160,0,855.8576642,991.0218978,919.5,1196,140.5918252,398.9566197,2,3,1,84207,29769,31571
UNI,55780ce3afc9b,427,1,1,XIE19970910.0150,321,2,2,1,1,1,,76,32,100,66,1,68,40891,1,1,40889,688,4046.979454,981,310,1200,607,1200,607,no,no,None,None,0,0,0,775.7136628,121.4186047,945,87.5,331.4123774,94.59886537,1,2,1,84207,29769,31571
UNI,55780ce3afc9b,427,1,1,XIE20000606.0130,312,2,2,1,1,1,,52,5,65,35,1,60,26690,0,0,26690,336,1084.618245,240,337,1200,607,1200,607,no,no,None,None,0,0,0,972.125,104.172619,985,78,56.74306454,75.12425504,1,2,1,84207,29769,31571
UNI,55780d00a66a6,427,2,2,APW19980929.0096,123,2,2,1,1,0,,56,40,73,56.5,1,33,67134,1,1,67132,1549,4863.988793,930,596,1187,681,1187,801,no,yes,NA,1,0,64,0,552.6029697,257.2937379,587,223,285.0736031,152.3997094,1,2,1,51723,34518,25619
UNI,55780d00a66a6,427,0,0,NYT19990802.0155,321,2,2,0,0,1,,1,1,21,11,0,20,181472,1,1,181470,843,7687.800566,902,2966,1187,681,1187,3171,no,yes,NA,1,0,1008,0,771.0925267,447.1945433,839,106,262.7329026,832.7964225,1,2,1,51723,34518,25619
UNI,55780d00a66a6,427,1,1,XIE19970910.0150,312,2,2,1,1,1,,81,64,100,82,1,36,18722,0,0,18721,366,1976.277453,605,294,1200,681,1200,681,no,no,None,None,0,0,0,962.6038251,114.5191257,1003.5,86.5,123.7864218,86.42610853,1,2,1,51723,34518,25619
UNI,55780d00a66a6,427,1,1,XIE20000606.0130,213,2,2,1,1,1,,79,53,87,70,1,34,25952,1,1,25951,714,3730.346414,987,432,1200,681,1200,681,no,no,None,None,0,0,0,809.3053221,159.7619048,992.5,150,346.1345299,105.7802873,2,4,1,51723,34518,25619
UNI,55780d00a66a6,427,2,2,XIE19970422.0237,132,2,2,1,1,0,,72,61,100,80.5,1,39,26387,0,0,26386,442,2109.294871,609,469,1187,681,1187,1111,no,yes,NA,1,0,144,0,940.9502262,545.8506787,977,522,115.6660776,90.09768124,1,2,1,51723,34518,25619
UNI,55780d00a66a6,427,0,0,XIE19960601.0182,213,2,2,1,1,0,,81,51,90,70.5,1,39,35486,0,0,35486,525,2622.062068,517,907,1187,681,1187,1108,no,yes,NA,1,0,171,0,907.2152381,324.967619,987,187,143.7954222,285.6692372,1,3,1,51723,34518,25619
UNI,55780d00a66a6,427,1,1,APW19990513.0294,132,2,2,1,1,1,,75,46,84,65,1,38,95751,0,0,95749,370,3379.945006,388,1535,1187,681,1187,2040,no,yes,NA,1,0,438,0,913.4864865,399.5135135,973,98,120.090937,554.852197,1,3,1,51723,34518,25619
UNI,55780d00a66a6,427,0,0,XIE19970612.0300,321,2,2,1,1,0,,77,54,94,74,1,40,26444,0,0,26443,427,1740.153767,622,491,1200,681,1200,681,no,no,None,None,0,0,0,939.8196721,150.8173302,1002,111,146.0456639,129.7778325,1,2,1,51723,34518,25619
UNI,55780d00a66a6,427,1,1,XIE19990311.0221,231,2,2,1,1,1,,86,62,85,73.5,1,23,34117,1,1,34116,698,3629.518264,994,682,1187,681,1187,1010,no,yes,NA,1,0,147,0,534.8796562,156.5487106,764.5,117.5,427.5653639,116.0484911,1,2,1,51723,34518,25619
UNI,55780d00a66a6,427,2,2,NYT19980622.0081,123,2,2,1,1,0,,74,29,79,54,1,50,174818,0,0,174814,646,6051.75753,509,3737,1187,681,1187,4495,no,yes,NA,0.97142108,0.02857892,935,0,977.7321981,2976.178019,1009,2519,100.8890147,828.5285795,1,2,1,51723,34518,25619
UNI,55780d00a66a6,427,0,0,APW19981001.0321,312,2,2,1,1,0,,70,30,76,53,1,46,31210,0,0,31209,501,2451.85638,403,772,1187,681,1187,897,no,yes,NA,1,0,101,0,893.99002,278.0339321,950,150,130.101583,255.5572516,1,2,1,51723,34518,25619
UNI,55780d00a66a6,427,2,2,APW19980831.0030,231,2,2,1,1,0,,79,39,82,60.5,1,43,35519,0,0,35517,519,2074.207673,357,472,1187,681,1187,801,no,yes,NA,1,0,72,0,898.3159923,230.416185,915,207,97.66490042,109.4688484,1,2,1,51723,34518,25619
UNI,55781811ebaef,427,1,1,XIE20000606.0130,321,2,1,1,1,1,,74,49,93,71,1,44,45061,1,1,45041,911,5834.200762,1220,432,1366,677,1366,677,no,no,None,None,0,0,0,817.5598244,119.0779363,1122,98,460.8795801,83.33519939,2,4,1,175991,33846,24680
UNI,55781811ebaef,427,0,0,XIE19960601.0182,231,2,1,1,1,0,,60,31,76,53.5,1,45,72928,0,0,72916,504,4503.034998,687,627,1349,677,1349,935,no,yes,NA,1,0,153,0,1074.539683,343.672619,1117.5,341,135.4320471,101.9105656,1,3,1,175991,33846,24680
UNI,55781811ebaef,427,2,2,APW19980929.0096,132,2,1,0,0,0,,45,25,56,40.5,1,31,57752,1,1,57748,440,3357.905535,1133,321,1366,677,1366,677,no,no,None,None,0,0,0,847.0613636,138.9772727,1074.5,130,426.3939203,85.00641504,1,1,1,175991,33846,24680
UNI,55781811ebaef,427,1,1,XIE19970910.0150,132,2,1,1,1,1,,64,40,79,59.5,1,39,28587,0,0,28583,320,985.726687,233,205,1366,677,1366,677,no,no,None,None,0,0,0,1157.690625,127.634375,1169.5,109,64.99270207,52.5647003,1,2,1,175991,33846,24680
UNI,55781811ebaef,427,1,1,APW19990513.0294,123,2,1,0,0,0,,30,17,49,33,0,32,90732,0,0,90728,445,3306.279676,476,1244,1349,677,1349,1720,no,yes,NA,1,0,27,0,1084.28764,1144.298876,1113,1189,118.033733,195.5458015,1,3,1,175991,33846,24680
UNI,55781811ebaef,427,0,0,XIE19970612.0300,213,2,1,1,1,0,,68,47,75,61,1,28,33361,0,0,33357,347,1365.007439,264,343,1366,677,1366,677,no,no,None,None,0,0,0,1123.221902,153.9164265,1146,157,69.41127146,72.55622847,1,3,1,175991,33846,24680
UNI,55781811ebaef,427,2,2,XIE19970422.0237,231,2,1,1,1,0,,100,56,90,73,1,34,19867,0,0,19859,379,2182.412043,538,342,1349,677,1349,918,no,yes,NA,1,0,168,0,1111.30343,216.2559367,1156,190,131.9125703,72.33092261,1,2,1,175991,33846,24680
UNI,55781811ebaef,427,0,0,NYT19990802.0155,312,2,1,0,0,1,,6,1,19,10,0,18,61421,0,0,61417,390,3714.668089,377,2054,1349,677,1349,2619,no,yes,NA,1,0,49,0,1038.107692,1852.105128,1058,1975,93.79367332,481.8337047,1,2,1,175991,33846,24680
UNI,55781811ebaef,427,0,0,APW19981001.0321,312,2,1,0,0,1,,42,30,53,41.5,1,23,32945,0,0,32945,281,1287.473844,409,240,1349,677,1349,688,no,yes,NA,1,0,1,0,1105.078292,99.48398577,1112,88,75.77118463,75.93432731,1,2,1,175991,33846,24680
UNI,55781811ebaef,427,2,2,NYT19980622.0081,213,2,1,1,1,0,,95,52,81,66.5,1,29,48271,0,0,48267,364,2527.104819,411,1162,1349,677,1349,3688,no,yes,NA,0.371969445,0.628030555,28,0,1127.64011,1197.587912,1165.5,1267,116.4238463,210.179814,1,3,1,175991,33846,24680
UNI,55781811ebaef,427,1,1,XIE19990311.0221,321,2,1,1,1,1,,78,54,78,66,1,24,28389,0,0,28385,286,1809.80397,396,480,1349,677,1349,819,no,yes,NA,1,0,4,0,1120.461538,240.6258741,1155.5,199,102.0924775,102.5157064,1,2,1,175991,33846,24680
UNI,55781811ebaef,427,2,2,APW19980831.0030,123,2,1,1,1,0,,61,45,75,60,1,30,31222,0,0,31218,329,1481.217029,375,261,1366,677,1366,677,no,no,None,None,0,0,0,1076.167173,127.8541033,1116,124,105.9851549,60.2920483,1,1,1,175991,33846,24680
UNI,5578201cc5174,427,2,2,XIE19970422.0237,213,2,2,1,1,0,,29,21,63,42,1,42,147843,1,1,147841,385,3743.880453,1051,543,1200,751,1200,916,no,yes,NA,1,0,74,0,675.0909091,173.1636364,889,148,384.4665264,119.753313,1,2,1,71540,28031,39789
UNI,5578201cc5174,427,1,1,XIE19970910.0150,321,2,2,1,1,1,,34,11,53,32,0,42,87979,2,2,87976,812,6330.804288,1005,295,1200,751,1200,751,no,no,None,None,0,0,0,728.8596059,104.112069,915,56.5,349.2207425,90.63911178,2,6,1,71540,28031,39789
UNI,5578201cc5174,427,1,1,APW19990513.0294,231,2,2,0,0,0,,9,1,21,11,0,20,245146,1,1,245142,743,14940.27103,1081,1432,1200,751,1200,1718,no,yes,NA,1,0,802,0,729.5047106,373.8008075,787,191,270.9829908,397.2618453,2,3,1,71540,28031,39789
UNI,5578201cc5174,427,2,2,APW19980831.0030,123,2,2,0,0,0,,2,1,17,9,0,16,79957,0,0,79956,386,2352.612389,435,600,1200,751,1200,751,no,no,None,None,0,0,0,936.0362694,164.6243523,924,145,82.91070916,114.6955148,1,4,1,71540,28031,39789
UNI,5578201cc5174,427,1,1,XIE20000606.0130,123,2,2,1,1,1,,74,57,98,77.5,1,41,107958,3,3,107956,750,6547.788962,1047,340,1200,751,1200,751,no,no,None,None,0,0,0,558.112,166.904,566,153,405.7892055,95.62585,1,2,1,71540,28031,39789
UNI,5578201cc5174,427,2,2,NYT19980622.0081,321,2,2,1,1,0,,15,6,27,16.5,0,21,327307,1,1,327303,894,19591.09107,1076,3149,1200,751,1200,3686,no,yes,NA,0.991822828,0.008177172,1434,0,752.9910515,759.6353468,780,581,268.6532876,701.1803479,1,4,1,71540,28031,39789
UNI,5578201cc5174,427,2,2,APW19980929.0096,132,2,2,0,0,0,,1,1,1,1,0,0,61515,0,0,61514,442,2326.232911,461,258,1200,751,1200,751,no,no,None,None,0,0,0,929.1063348,114.6176471,918,90,73.21675958,60.4511831,1,4,1,71540,28031,39789
UNI,5578201cc5174,427,0,0,XIE19960601.0182,213,2,2,1,1,0,,9,11,29,20,0,18,82270,1,1,82269,383,4054.504615,1142,509,1200,751,1200,933,no,yes,NA,1,0,92,0,730.2558747,181.2480418,911,152,340.4213701,116.9382241,1,2,1,71540,28031,39789
UNI,5578201cc5174,427,0,0,NYT19990802.0155,132,2,2,0,0,1,,1,3,3,3,0,0,254673,3,3,254670,761,9975.807546,1040,2110,1200,751,1200,2617,no,yes,NA,1,0,787,0,564.9014455,319.9618922,675,170,341.3863794,425.2631258,2,2,1,71540,28031,39789
UNI,5578201cc5174,427,1,1,XIE19990311.0221,312,2,2,0,0,0,,6,7,11,9,0,4,74124,0,0,74123,281,1365.664208,374,334,1200,751,1200,817,no,yes,NA,1,0,8,0,933.0996441,147.2633452,927,98,70.88469536,78.89673433,2,2,1,71540,28031,39789
UNI,5578201cc5174,427,0,0,XIE19970612.0300,312,2,2,1,1,0,,28,24,53,38.5,1,29,39320,0,0,39319,329,1743.012995,330,403,1200,751,1200,751,no,no,None,None,0,0,0,941.7082067,95.17021277,946,63,65.92706585,88.1838861,2,3,1,71540,28031,39789
UNI,5578201cc5174,427,0,0,APW19981001.0321,231,2,2,0,0,1,,1,1,1,1,0,0,67064,0,0,67063,310,2418.598298,478,365,1200,751,1200,751,no,no,None,None,0,0,0,904.4870968,113.3354839,903,88,84.17406546,87.54340781,2,2,1,71540,28031,39789
UNI,557829c223262,427,2,2,NYT19980622.0081,312,2,2,1,1,0,,93,72,100,86,1,28,56070,1,1,56070,2676,12982.47812,1078,690,1183,800,1183,3688,no,yes,NA,0.153047091,0.846952909,37,0,479.6629297,417.5067265,367,440,296.1345551,153.0490983,1,2,1,50258,41912,36119
UNI,557829c223262,427,1,1,XIE20000606.0130,132,2,2,1,1,1,,70,54,96,75,1,42,43648,1,1,43633,1981,7542.440745,973,489,1200,800,1200,800,no,no,None,None,0,0,0,490.6037355,230.2847047,371,213,301.8809384,105.9076151,2,2,1,50258,41912,36119
UNI,557829c223262,427,1,1,XIE19970910.0150,213,2,2,1,1,1,,67,37,75,56,1,38,43210,1,1,43210,1336,6343.459107,955,355,1200,800,1200,800,no,no,None,None,0,0,0,466.260479,200.001497,338,213,303.2268052,78.5632215,1,1,1,50258,41912,36119
UNI,557829c223262,427,1,1,XIE19990311.0221,312,2,2,1,1,1,,62,30,78,54,1,48,57917,1,1,57917,2314,11255.91512,1131,783,1183,800,1183,819,no,yes,NA,1,0,11,0,478.7242869,317.5548833,346,223,308.0119593,214.4076241,1,2,1,50258,41912,36119
UNI,557829c223262,427,1,1,APW19990513.0294,132,2,2,1,1,1,,76,58,100,79,1,42,30394,0,0,30394,1069,5036.646561,962,782,1183,800,1183,1720,no,yes,NA,0.911956522,0.088043478,66,0,566.3788587,372.2310571,400,405,320.958311,210.1146511,1,2,1,50258,41912,36119
UNI,557829c223262,427,0,0,XIE19970612.0300,321,2,2,1,1,0,,60,33,75,54,1,42,38358,0,0,38358,1428,7201.793213,1010,408,1200,800,1200,800,no,no,None,None,0,0,0,622.4404762,204.0378151,540,197,297.384532,99.54312577,1,1,1,50258,41912,36119
UNI,557829c223262,427,2,2,APW19980831.0030,231,2,2,0,0,0,,33,24,59,41.5,1,35,37992,1,1,37992,1259,9437.766109,1058,681,1200,800,1200,800,no,no,None,None,0,0,0,593.2081017,269.4169976,534,244,281.2847307,188.7866202,1,2,1,50258,41912,36119
UNI,557829c223262,427,2,2,APW19980929.0096,231,2,2,0,0,0,,23,16,54,35,1,38,34009,1,1,34008,1177,6891.281602,1097,610,1200,800,1200,800,no,no,None,None,0,0,0,627.9957519,234.1452846,652,182,326.0964589,171.9506291,1,3,1,50258,41912,36119
UNI,557829c223262,427,2,2,XIE19970422.0237,123,2,2,1,1,0,,52,22,72,47,1,50,35109,1,1,35094,1109,5846.915351,1074,402,1183,800,1183,918,no,yes,None,None,0.128540305,0,0,535.5969342,228.3453562,472,209,291.8350024,116.7771673,1,2,1,50258,41912,36119
UNI,557829c223262,427,0,0,XIE19960601.0182,321,2,2,1,1,0,,70,43,87,65,1,44,48093,0,0,48078,1404,6930.454374,935,901,1183,800,1183,935,no,yes,NA,1,0,4,0,578.525641,409.8646724,450.5,330,277.6783266,302.8042567,1,3,1,50258,41912,36119
UNI,557829c223262,427,0,0,APW19981001.0321,213,2,2,0,0,1,,1,7,29,18,0,22,24389,0,0,24374,553,2625.250277,459,348,1200,800,1200,800,no,no,None,None,0,0,0,905.1772152,137.6491863,908,133,95.48473428,93.37449864,2,2,1,50258,41912,36119
UNI,557829c223262,427,0,0,NYT19990802.0155,123,2,2,0,0,1,,6,3,36,19.5,0,33,46469,1,1,46469,1548,9767.279418,1026,833,1183,800,1183,2619,no,yes,NA,0.946124244,0.053875756,10,0,526.7332041,329.2680879,411.5,231,279.9438706,228.3228497,1,2,1,50258,41912,36119
UNI,55787f03b743b,427,0,0,NYT19990802.0155,132,2,4,1,1,0,,34,16,81,48.5,1,65,9365,0,0,9360,425,1634.231923,891,413,1183,722,1183,2619,no,yes,None,None,0.72432226,0,0,903.08,145.8141176,963,99,157.2606693,100.8841611,1,3,1,77288,24654,17460
UNI,55787f03b743b,427,0,0,XIE19970612.0300,231,2,4,1,1,0,,24,40,75,57.5,1,35,14124,0,0,14122,403,1106.473105,210,215,1200,722,1200,722,no,no,None,None,0,0,0,953.4540943,112.7692308,951,91,51.98693628,65.45443021,1,1,1,77288,24654,17460
UNI,55787f03b743b,427,1,1,XIE20000606.0130,213,2,4,1,1,1,,59,44,75,59.5,1,31,12280,0,0,12276,507,1233.081864,207,224,1200,722,1200,722,no,no,None,None,0,0,0,948.65286,132.2268245,940,142,50.72281693,61.97597576,1,1,1,77288,24654,17460
UNI,55787f03b743b,427,2,2,APW19980831.0030,321,2,4,0,0,0,,31,13,50,31.5,0,37,31830,0,0,31826,669,3227.782344,729,567,1200,722,1200,722,no,no,None,None,0,0,0,871.4394619,146.5904335,913,136,144.8790575,111.767561,1,2,1,77288,24654,17460
UNI,55787f03b743b,427,1,1,APW19990513.0294,123,2,4,1,1,1,,61,40,75,57.5,1,35,8040,0,0,8037,424,1302.711583,220,220,1183,722,1183,1720,no,yes,None,None,0.580232558,0,0,937.7193396,116.8183962,943.5,109.5,59.83001139,67.80313278,1,1,1,77288,24654,17460
UNI,55787f03b743b,427,2,2,XIE19970422.0237,231,2,4,0,0,0,,35,26,44,35,1,18,14948,0,0,14945,632,1297.908718,221,212,1183,722,1183,918,no,yes,None,None,0.213507625,0,0,955.2151899,112.6787975,962,102,45.02569673,46.50685064,1,3,1,77288,24654,17460
UNI,55787f03b743b,427,0,0,APW19981001.0321,321,2,4,1,1,0,,62,23,75,49,1,52,16217,0,0,16214,561,1532.422373,247,234,1200,722,1200,722,no,no,None,None,0,0,0,973.9714795,95.23885918,988,83,50.26123797,58.01308339,1,1,1,77288,24654,17460
UNI,55787f03b743b,427,2,2,APW19980929.0096,132,2,4,0,0,0,,21,25,50,37.5,1,25,19633,0,0,19630,489,2772.334929,632,244,1200,722,1200,722,no,no,None,None,0,0,0,874.4130879,148.9775051,895,150,136.2958192,70.67143951,1,1,1,77288,24654,17460
UNI,55787f03b743b,427,1,1,XIE19970910.0150,312,2,4,0,0,0,,20,25,46,35.5,1,21,14002,0,0,13999,332,1205.593023,230,210,1200,722,1200,722,no,no,None,None,0,0,0,967.2289157,100.7861446,980,96,54.88836796,50.51367008,1,1,1,77288,24654,17460
UNI,55787f03b743b,427,0,0,XIE19960601.0182,312,2,4,0,0,1,,22,10,44,27,0,34,8628,0,0,8626,325,1008.613718,234,242,1183,722,1183,935,no,yes,None,None,0.227807487,0,0,946.7784615,77.54461538,939,40,64.62852181,69.88974127,1,2,1,77288,24654,17460
UNI,55787f03b743b,427,2,2,NYT19980622.0081,213,2,4,1,1,0,,76,60,75,67.5,1,15,17374,0,0,17371,565,9070.877165,400,3277,1183,722,1183,3688,no,yes,NA,1,0,69,0,894.739823,394.8920354,904,161,118.0863727,594.4376752,1,1,1,77288,24654,17460
UNI,55787f03b743b,427,1,1,XIE19990311.0221,123,2,4,1,1,1,,72,35,87,61,1,52,223839,0,0,223835,514,3831.447578,839,687,1183,722,1183,819,no,yes,NA,1,0,1,0,863.5389105,237.688716,911,237,196.328313,163.8648126,1,2,1,77288,24654,17460
UNI,55793a883d5bc,427,1,1,XIE19990311.0221,213,2,2,1,1,1,,71,67,84,75.5,1,17,45861,0,0,45861,660,6279.755103,1103,788,1181,662,1181,842,no,yes,NA,1,0,58,0,911.9924242,267.2075758,1006,236,269.5624538,186.8268069,1,3,1,111009,32492,35500
UNI,55793a883d5bc,427,1,1,APW19990513.0294,321,2,2,1,1,1,,92,80,98,89,1,18,52026,0,0,52025,628,4849.790179,485,1551,1181,662,1181,1757,no,yes,NA,0.965296804,0.034703196,221,0,1080.933121,474.5334395,1067.5,242.5,123.6508512,461.9489437,1,2,1,111009,32492,35500
UNI,55793a883d5bc,427,2,2,NYT19980622.0081,123,2,2,1,1,0,,98,86,100,93,1,14,51093,0,0,51093,488,4371.883356,439,1078,1181,662,1181,3837,no,yes,NA,0.265511811,0.734488189,115,0,1056.704918,260.295082,1045.5,161,119.0733861,236.8886426,1,2,1,111009,32492,35500
UNI,55793a883d5bc,427,2,2,XIE19970422.0237,132,2,2,1,1,0,,100,86,100,93,1,14,33933,0,0,33933,535,4916.586245,431,802,1181,662,1181,949,no,yes,NA,1,0,56,0,1043.73271,255.6803738,1024,158,112.1832935,212.1380475,1,2,1,111009,32492,35500
UNI,55793a883d5bc,427,0,0,XIE19970612.0300,321,2,2,1,1,0,,100,88,100,94,1,12,41596,1,1,41596,517,3705.282832,1105,392,1198,662,1198,662,no,no,None,None,0,0,0,770.8201161,116.8897485,1008,87,379.0151208,91.7319012,1,2,1,111009,32492,35500
UNI,55793a883d5bc,427,1,1,XIE19970910.0150,312,2,2,1,1,1,,100,87,100,93.5,1,13,19732,0,0,19732,286,2552.504403,684,348,1198,662,1198,662,no,no,None,None,0,0,0,933.9895105,134.6993007,1013,108,192.5179688,101.846533,1,2,1,111009,32492,35500
UNI,55793a883d5bc,427,0,0,APW19981001.0321,231,2,2,0,0,1,,7,3,17,10,0,14,49871,0,0,49871,912,5889.465097,1017,620,1181,662,1181,709,no,yes,NA,1,0,30,0,839.1392544,262.5087719,928.5,251.5,309.4449145,157.5061615,3,2,1,111009,32492,35500
UNI,55793a883d5bc,427,0,0,XIE19960601.0182,312,2,2,1,1,0,,76,67,83,75,1,16,38883,0,0,38883,634,3770.597245,428,907,1181,662,1181,982,no,yes,NA,1,0,127,0,1047.741325,308.1624606,1037,176.5,122.5503448,287.1513526,1,3,1,111009,32492,35500
UNI,55793a883d5bc,427,0,0,NYT19990802.0155,231,2,2,0,0,1,,1,1,10,5.5,0,9,126776,0,0,126775,842,6486.181502,391,2638,1181,662,1181,2760,no,yes,NA,1,0,427,0,1118.84323,1256.283848,1190,1026.5,123.6722554,707.8134181,1,2,1,111009,32492,35500
